"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"배방읍550",1,,충청남도 아산시 배방읍신흥리327,36.746746,127.047234,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍551",1,,충청남도 아산시 배방읍신흥리328,36.747055,127.047081,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍552",1,,충청남도 아산시 배방읍신흥리403,36.747307,127.046562,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍553",1,,충청남도 아산시 배방읍신흥리403,36.747231,127.046089,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍554",1,,충청남도 아산시 배방읍신흥리404-116,36.747063,127.045731,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍555",1,,충청남도 아산시 배방읍신흥리314-9,36.747463,127.046425,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍556",1,,충청남도 아산시 배방읍신흥리산 27-1,36.747421,127.0465961,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍557",1,,충청남도 아산시 배방읍신흥리320-1,36.747585,127.046135,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍558",1,,충청남도 아산시 배방읍신흥리404-22,36.748257,127.045395,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍559",1,,충청남도 아산시 배방읍신흥리315,36.748531,127.045685,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍560",1,,충청남도 아산시 배방읍신흥리313,36.748825,127.045937,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍561",1,,충청남도 아산시 배방읍신흥리401,36.749256,127.045761,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍562",1,,충청남도 아산시 배방읍신흥리421,36.749687,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍563",1,,충청남도 아산시 배방읍신흥리307-2,36.749966,127.045631,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍564",1,,충청남도 아산시 배방읍신흥리산 24-1,36.750473,127.046333,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍565",1,,충청남도 아산시 배방읍신흥리산 24-1,36.750237,127.045914,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍566",1,,충청남도 아산시 배방읍신흥리295-1,36.750137,127.045387,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍567",1,,충청남도 아산시 배방읍신흥리292-3,36.750526,127.045128,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍568",1,,충청남도 아산시 배방읍신흥리399,36.750664,127.0445949,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍569",1,,충청남도 아산시 배방읍신흥리247-4,,127.044022,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍570",1,,충청남도 아산시 배방읍신흥리404-116,36.751831,127.042999,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍571",1,,충청남도 아산시 배방읍신흥리404-116,36.752571,127.041649,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍572",1,,충청남도 아산시 배방읍신흥리404-46,36.752571,127.040573,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍573",1,,충청남도 아산시 배방읍신흥리404-94,36.754108,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍574",1,,충청남도 아산시 배방읍신흥리244,36.751957,127.044815,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍575",1,,충청남도 아산시 배방읍신흥리245,36.751968,127.044624,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍576",1,,충청남도 아산시 배방읍구령리397-10,36.751968,127.040939,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍577",1,,충청남도 아산시 배방읍구령리492,36.774563,127.040863,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍578",1,,충청남도 아산시 배방읍구령리492,36.775364,127.040825,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍579",1,,충청남도 아산시 배방읍구령리396-2,36.776363,127.040733,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍580",1,,충청남도 아산시 배방읍구령리449-9,36.777058,127.041481,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍581",1,,충청남도 아산시 배방읍구령리543-3,36.777233,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍582",1,,충청남도 아산시 배방읍구령리395-16,,127.041466,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍583",1,,충청남도 아산시 배방읍구령리430-5,36.777702,127.041519,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍584",1,,충청남도 아산시 배방읍구령리492,36.777702,127.040634,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍585",1,,충청남도 아산시 배방읍구령리395-12,36.778614,127.040558,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍586",1,,충청남도 아산시 배방읍구령리395-9,,127.040474,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍587",1,,충청남도 아산시 배방읍구령리395-3,,127.040413,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍588",1,,충청남도 아산시 배방읍구령리395-1,36.780949,127.040382,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍589",1,,충청남도 아산시 배방읍구령리392-5,36.781391,127.040535,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍590",1,,충청남도 아산시 배방읍구령리389-2,36.781456,127.040978,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍591",1,,충청남도 아산시 배방읍구령리391-5,36.781635,127.041206,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍592",1,,충청남도 아산시 배방읍구령리391-2,36.781837,127.041786,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍593",1,,충청남도 아산시 배방읍구령리390-1,36.782108,127.042023,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍594",1,,충청남도 아산시 배방읍구령리761,,127.039139,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍595",1,,충청남도 아산시 배방읍구령리515-71,36.782207,127.040855,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍596",1,,충청남도 아산시 배방읍구령리535-1,36.782322,127.040993,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍597",1,,충청남도 아산시 배방읍구령리515-71,36.782578,127.041336,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍598",1,,충청남도 아산시 배방읍구령리376-4,36.782578,127.041718,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍599",1,,충청남도 아산시 배방읍구령리374,36.783028,127.041824,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍600",1,,충청남도 아산시 배방읍구령리373-1,36.783226,127.042526,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍601",1,,충청남도 아산시 배방읍구령리1208,36.783932,127.042023,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍602",1,,충청남도 아산시 배방읍구령리1208,36.783623,127.042358,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍603",1,,충청남도 아산시 배방읍구령리361-1,36.783833,127.042694,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍604",1,,충청남도 아산시 배방읍구령리366-1,36.783524,127.042671,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍605",1,,충청남도 아산시 배방읍구령리367-1,36.783676,127.042999,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍606",1,,충청남도 아산시 배방읍구령리339-2,36.784203,127.043175,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍607",1,,충청남도 아산시 배방읍구령리344-4,36.784367,127.0435789,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍608",1,,충청남도 아산시 배방읍구령리535-1,36.78442122,127.042976,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍609",1,,충청남도 아산시 배방읍구령리371-2,36.782822,127.042717,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍610",1,,충청남도 아산시 배방읍구령리370-1,36.783085,127.043366,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍611",1,,충청남도 아산시 배방읍구령리556,36.782928,127.043808,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍612",1,,충청남도 아산시 배방읍구령리354-1,36.783134,127.044281,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍613",1,,충청남도 아산시 배방읍구령리352-1,36.783321,127.0443736,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍614",1,,충청남도 아산시 배방읍구령리535-1,36.783607,127.044441,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍615",1,,충청남도 아산시 배방읍구령리349,36.783909,127.044197,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍616",1,,충청남도 아산시 배방읍구령리346-1,36.784206,127.044045,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍617",1,,충청남도 아산시 배방읍구령리344-3,36.784088,127.043732,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍618",1,,충청남도 아산시 배방읍구령리357-2,36.783863,127.043877,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍619",1,,충청남도 아산시 배방읍구령리358-2,36.783558,127.043434,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍620",1,,충청남도 아산시 배방읍구령리340-2,36.783913,127.043404,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍621",1,,충청남도 아산시 배방읍구령리378-4,36.783882,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍622",1,,충청남도 아산시 배방읍구령리378-3,36.783993,127.044724,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍623",1,,충청남도 아산시 배방읍구령리346,36.784424,127.044586,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍624",1,,충청남도 아산시 배방읍구령리568,36.779247,127.050087,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍625",1,,충청남도 아산시 배방읍구령리568,36.780262,127.050011,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍626",1,,충청남도 아산시 배방읍구령리569,36.780132,127.050713,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍627",1,,충청남도 아산시 배방읍구령리220-2,,127.050736,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍628",1,,충청남도 아산시 배방읍구령리537-3,36.778786,127.050575,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍629",1,,충청남도 아산시 배방읍구령리258-3,36.777821,127.050545,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍630",1,,충청남도 아산시 배방읍구령리519-26,36.777821,127.051682,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍631",1,,충청남도 아산시 배방읍구령리153-3,36.777561,127.051643,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍632",1,,충청남도 아산시 배방읍구령리210-2,36.777821,127.051178,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍633",1,,충청남도 아산시 배방읍구령리156-1,36.778091,127.051361,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍634",1,,충청남도 아산시 배방읍구령리124-1,36.77869586,127.051552,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍635",1,,충청남도 아산시 배방읍구령리126-2,36.778339,127.051727,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍636",1,,충청남도 아산시 배방읍구령리127,36.778126,127.052162,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍637",1,,충청남도 아산시 배방읍구령리151-9,36.77756317,127.052361,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍638",1,,충청남도 아산시 배방읍구령리519-5,36.78074321,127.052071,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍639",1,,충청남도 아산시 배방읍구령리121-4,36.779297,127.052162,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍640",1,,충청남도 아산시 배방읍구령리579,36.779003,127.053604,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍641",1,,충청남도 아산시 배방읍구령리131-6,36.779297,127.053124,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍642",1,,충청남도 아산시 배방읍구령리519-5,36.777821,127.0529079,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍643",1,,충청남도 아산시 배방읍구령리114-6,36.779636,127.052193,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍644",1,,충청남도 아산시 배방읍구령리113-6,36.779884,127.051964,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍645",1,,충청남도 아산시 배방읍구령리121-1,36.777821,127.051682,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍646",1,,충청남도 아산시 배방읍구령리121-1,36.780209,127.051506,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍647",1,,충청남도 아산시 배방읍구령리112-1,36.78019836,127.052567,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍648",1,,충청남도 아산시 배방읍구령리519-5,36.780533,127.052116,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍649",1,,충청남도 아산시 배방읍구령리134,36.777821,127.052872,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍650",1,,충청남도 아산시 배방읍구령리133-20,36.780724,127.053314,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍651",1,,충청남도 아산시 배방읍구령리133-27,,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍652",1,,충청남도 아산시 배방읍구령리80-9,36.782738,127.054916,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍653",1,,충청남도 아산시 배방읍구령리579,36.781975,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍654",1,,충청남도 아산시 배방읍구령리137-8,36.780735,127.054588,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍655",1,,충청남도 아산시 배방읍구령리143-5,36.780075,127.054718,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍656",1,,충청남도 아산시 배방읍구령리143-6,36.779705,127.054955,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍657",1,,충청남도 아산시 배방읍구령리143-9,36.779343,127.054993,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍658",1,,충청남도 아산시 배방읍구령리140-2,36.778973,127.055145,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍659",1,,충청남도 아산시 배방읍구령리585-2,36.777794,127.055138,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍660",1,,충청남도 아산시 배방읍공수리256-4,,127.056442,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍661",1,,충청남도 아산시 배방읍공수리271-5,36.77187826,127.056885,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍662",1,,충청남도 아산시 배방읍공수리273-11,36.771629,127.057015,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍663",1,,충청남도 아산시 배방읍공수리273-67,36.771557,127.057701,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍664",1,,충청남도 아산시 배방읍공수리280-7,36.771847,127.0579331,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍665",1,,충청남도 아산시 배방읍공수리282-11,36.772156,127.058479,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍666",1,,충청남도 아산시 배방읍공수리282-5,36.772118,127.058197,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍667",1,,충청남도 아산시 배방읍공수리273-41,36.772709,127.057289,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍668",1,,충청남도 아산시 배방읍공수리252-4,36.772667,127.056412,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍669",1,,충청남도 아산시 배방읍공수리637,36.772503,127.061379,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍670",1,,충청남도 아산시 배방읍공수리639,36.772697,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍671",1,,충청남도 아산시 배방읍공수리639,36.772301,127.062828,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍672",1,,충청남도 아산시 배방읍북수리713-5,36.772167,127.063164,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍673",1,,충청남도 아산시 배방읍북수리711-4,36.772167,127.064072,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍674",1,,충청남도 아산시 배방읍북수리713-5,36.772041,127.0642569,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍675",1,,충청남도 아산시 배방읍공수리286-26,36.772808,127.062752,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍676",1,,충청남도 아산시 배방읍공수리282-7,36.773621,127.062851,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍677",1,,충청남도 아산시 배방읍공수리286-34,36.773373,127.062569,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍678",1,,충청남도 아산시 배방읍공수리282-7,36.773376,127.062347,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍679",1,,충청남도 아산시 배방읍공수리286-35,36.773251,127.062294,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍680",1,,충청남도 아산시 배방읍공수리286-38,36.773014,127.062584,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍681",1,,충청남도 아산시 배방읍공수리282-7,36.773132,127.061997,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍682",1,,충청남도 아산시 배방읍공수리273-1,36.773769,127.057259,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍683",1,,충청남도 아산시 배방읍공수리69-15,36.773846,127.057854,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍684",1,,충청남도 아산시 배방읍공수리73-3,36.773846,127.057213,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍685",1,,충청남도 아산시 배방읍공수리70-1,36.774349,127.058266,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍686",1,,충청남도 아산시 배방읍공수리70-4,36.774261,127.057869,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍687",1,,충청남도 아산시 배방읍공수리72-24,36.774624,127.058235,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍688",1,,충청남도 아산시 배방읍공수리70-7,36.774426,127.058785,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍689",1,,충청남도 아산시 배방읍공수리70-17,36.774582,127.059288,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍690",1,,충청남도 아산시 배방읍공수리68-36,36.774864,127.0595263,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍691",1,,충청남도 아산시 배방읍공수리67-31,36.774353,127.059898,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍692",1,,충청남도 아산시 배방읍공수리556,36.774773,127.060257,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍693",1,,충청남도 아산시 배방읍공수리67-37,36.774487,127.060638,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍694",1,,충청남도 아산시 배방읍공수리63-20,36.774597,127.061249,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍695",1,,충청남도 아산시 배방읍공수리63-31,36.774925,127.061531,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍696",1,,충청남도 아산시 배방읍공수리67-23,36.774811,127.060936,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍697",1,,충청남도 아산시 배방읍공수리68-48,36.774685,127.059952,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍698",1,,충청남도 아산시 배방읍공수리63-3,36.774872,127.061935,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍699",1,,충청남도 아산시 배방읍공수리42-9,36.775394,127.062996,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍700",1,,충청남도 아산시 배방읍공수리62-3,36.775131,127.062859,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍701",1,,충청남도 아산시 배방읍공수리61-2,36.774666,127.062927,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍702",1,,충청남도 아산시 배방읍공수리42-1,36.77554347,127.063339,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍703",1,,충청남도 아산시 배방읍공수리44-8,36.775749,127.063271,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍704",1,,충청남도 아산시 배방읍공수리41-12,36.775902,127.063187,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍705",1,,충청남도 아산시 배방읍공수리65-1,36.776184,127.062904,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍706",1,,충청남도 아산시 배방읍공수리16-37,36.776558,127.062691,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍707",1,,충청남도 아산시 배방읍공수리16-52,36.776745,127.062546,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍708",1,,충청남도 아산시 배방읍공수리103-8,36.777115,127.062309,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍709",1,,충청남도 아산시 배방읍공수리114-1,36.777863,127.061752,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍710",1,,충청남도 아산시 배방읍공수리16-55,36.776745,127.062935,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍711",1,,충청남도 아산시 배방읍공수리65-26,36.776062,127.062233,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍712",1,,충청남도 아산시 배방읍공수리102-24,36.775761,127.061844,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍713",1,,충청남도 아산시 배방읍공수리66-15,36.775471,127.061531,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍714",1,,충청남도 아산시 배방읍공수리102-16,36.775803,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍715",1,,충청남도 아산시 배방읍공수리114-2,36.776211,127.061379,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍716",1,,충청남도 아산시 배방읍공수리98-4,36.776413,127.061317,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍717",1,,충청남도 아산시 배방읍공수리101-14,36.775745,127.060944,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍718",1,,충청남도 아산시 배방읍공수리100-3,36.776035,127.060844,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍719",1,,충청남도 아산시 배방읍공수리93-13,36.776722,127.060638,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍720",1,,충청남도 아산시 배방읍공수리95-1,36.776722,127.060997,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍721",1,,충청남도 아산시 배방읍공수리112-2,36.778065,127.061218,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍722",1,,충청남도 아산시 배방읍공수리118-1,,127.060402,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍723",1,,충청남도 아산시 배방읍공수리93-3,36.776726,127.060104,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍724",1,,충청남도 아산시 배방읍공수리93-10,36.776726,127.060028,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍725",1,,충청남도 아산시 배방읍공수리92-22,36.776264,127.059731,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍726",1,,충청남도 아산시 배방읍공수리89-14,36.775455,127.060043,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍727",1,,충청남도 아산시 배방읍공수리90-8,36.7756501,127.060005,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍728",1,,충청남도 아산시 배방읍공수리91-3,36.775963,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍729",1,,충청남도 아산시 배방읍공수리555,36.775444,127.058792,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍730",1,,충청남도 아산시 배방읍공수리86-22,36.775898,127.059044,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍731",1,,충청남도 아산시 배방읍공수리92-7,36.775806,127.059197,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍732",1,,충청남도 아산시 배방읍공수리92-7,36.77587371,127.059395,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍733",1,,충청남도 아산시 배방읍공수리550-2,36.776546,127.059341,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍734",1,,충청남도 아산시 배방읍공수리81-7,36.776859,127.059425,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍735",1,,충청남도 아산시 배방읍공수리121-6,36.777634,127.059914,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍736",1,,충청남도 아산시 배방읍공수리550-2,36.777473,127.059586,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍737",1,,충청남도 아산시 배방읍공수리80-1,36.777233,127.059151,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍738",1,,충청남도 아산시 배방읍공수리80-19,36.776772,127.058823,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍739",1,,충청남도 아산시 배방읍공수리550-2,36.777058,127.058631,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍740",1,,충청남도 아산시 배방읍공수리600,36.776413,127.058342,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍741",1,,충청남도 아산시 배방읍공수리89-33,36.776413,127.060478,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍742",1,,충청남도 아산시 배방읍공수리89-1,36.775936,127.060593,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍743",1,,충청남도 아산시 배방읍공수리51-8,36.775272,127.066673,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍744",1,,충청남도 아산시 배방읍공수리51-11,36.775452,127.066689,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍745",1,,충청남도 아산시 배방읍공수리48-2,36.775482,127.066177,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍746",1,,충청남도 아산시 배방읍공수리48-51,36.775486,127.066017,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍747",1,,충청남도 아산시 배방읍공수리48-17,36.775677,127.065651,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍748",1,,충청남도 아산시 배방읍공수리48-28,36.776054,127.065758,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍749",1,,충청남도 아산시 배방읍공수리48-18,36.7760854,127.066879,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍750",1,,충청남도 아산시 배방읍북수리700-35,36.776588,127.067055,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍751",1,,충청남도 아산시 배방읍북수리700-49,36.776623,127.067757,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍752",1,,충청남도 아산시 배방읍북수리700-11,36.776623,127.067825,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍753",1,,충청남도 아산시 배방읍북수리627-1,36.776592,127.068192,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍754",1,,충청남도 아산시 배방읍북수리700-1,36.776623,127.068092,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍755",1,,충청남도 아산시 배방읍북수리624-4,36.776966,127.068558,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍756",1,,충청남도 아산시 배방읍북수리500-2,36.777431,127.068535,,한전주,041-540-2943,충청남도 아산시,2020-09-15
