"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"엄사면336",1,,충청남도 계룡시 엄사면 유동리 145,36.2683150000,127.2348220000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면098",1,,충청남도 계룡시 두마면 두계리 160-30,36.2683630000,127.2711570000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면517",1,,충청남도 계룡시 엄사면 도곡리 318-2,36.2684550000,127.2119629701,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면342",1,,충청남도 계룡시 엄사면 유동리 151,36.2682126,127.2351965,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면412",1,,충청남도 계룡시 엄사면 광석리 195-7,36.2684950000,127.2246194,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면516",1,,충청남도 계룡시 엄사면 도곡리 322-1,36.2685650000,127.2115538,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면512",1,,충청남도 계룡시 엄사면 도곡리 146-2,36.2685770000,127.2132080000,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면539",1,,충청남도 계룡시 엄사면 도곡리 산47-9,36.2685687785,127.2105077038,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면096",1,,충청남도 계룡시 두마면 두계리 57-7,36.2687430000,127.2715634,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면514",1,,충청남도 계룡시 엄사면 도곡리 140-1,36.2688028,127.2122880000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면509",1,,충청남도 계룡시 엄사면 도곡리 151-2,36.2684006,127.2141501,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면343",1,,충청남도 계룡시 엄사면 유동리 148,36.2684717,127.2355524,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면545",1,,충청남도 계룡시 엄사면 도곡리 156-1,36.2686140,127.2158997,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면335",1,,충청남도 계룡시 엄사면 유동리 143-1,36.2689439,127.2349460000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면095",1,,충청남도 계룡시 두마면 두계리 160,36.2689030000,127.2712160000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면511",1,,충청남도 계룡시 엄사면 도곡리 170-3,36.2689330000,127.2126177,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"포스코후문3가-1",1,,충청남도 계룡시 두마면 두계리 83,36.2689710000,127.2724030000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면334",1,,충청남도 계룡시 엄사면 유동리 129-12,36.2689830000,127.2343810000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면513",1,,충청남도 계룡시 엄사면 도곡리 143,36.2687273,127.2128480,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"포스코후문3가-4",1,,충청남도 계룡시 두마면 두계리 56-5,36.2690720000,127.2722220000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면510",1,,충청남도 계룡시 엄사면 도곡리 168,36.2692794,127.2132019,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면417",1,,충청남도 계룡시 엄사면 광석리 산16,36.2690860000,127.2264090000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면405",1,,충청남도 계룡시 엄사면 광석리 373-1,36.2690990000,127.2218970000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면333",1,,충청남도 계룡시 엄사면 유동리 129-5,36.2690990000,127.2340420000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"포스코후문3가-2",1,,충청남도 계룡시 두마면 두계리 159,36.2691080000,127.2725230000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면344",1,,충청남도 계룡시 엄사면 유동리 142,36.2689960,127.2359257,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동074",1,,충청남도 계룡시 금암동  45,36.2693923,127.2618727,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면094",1,,충청남도 계룡시 두마면 두계리 160-30,36.2691290000,127.2710240000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"포스코후문3가-3",1,,충청남도 계룡시 두마면 두계리 159-1,36.2691620000,127.2724220000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동076",1,,충청남도 계룡시 금암동  45,36.2693923,127.2618727,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동092",1,,충청남도 계룡시 금암동  44-1,36.2694030000,127.2612620000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면402",1,,충청남도 계룡시 엄사면 광석리 358-10,36.2694160000,127.2190255,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면093",1,,충청남도 계룡시 두마면 두계리 160-29,36.2694470000,127.2710770000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면501",1,,충청남도 계룡시 엄사면 도곡리 산47-9,36.2685687785,127.2105077038,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면380",1,,충청남도 계룡시 엄사면 도곡리 168,36.2692794,127.2132019,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면381",1,,충청남도 계룡시 엄사면 도곡리 172-1,36.2693727,127.2128604,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면379",1,,충청남도 계룡시 엄사면 도곡리 175-1,36.2697663,127.2128220,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면401",1,,충청남도 계룡시 엄사면 광석리 358-7,36.2697044,127.2193279,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동075",1,,충청남도 계룡시 금암동  49,36.2694801,127.2609169,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면404",1,,충청남도 계룡시 엄사면 광석리 358-8,36.2704816,127.2197976,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면345",1,,충청남도 계룡시 엄사면 유동리 135,36.2694316,127.2362030000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면382",1,,충청남도 계룡시 엄사면 도곡리 315-4,36.2697320000,127.2121510000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면384",1,,충청남도 계룡시 엄사면 도곡리 312,36.2702058,127.2113996,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면410",1,,충청남도 계룡시 엄사면 광석리 255,36.2695730,127.2243408,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면383",1,,충청남도 계룡시 엄사면 도곡리 313,36.2700201,127.2116753,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면502",1,,충청남도 계룡시 엄사면 도곡리 313,36.2700201,127.2116753,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면378",1,,충청남도 계룡시 엄사면 도곡리 164-3,36.2696333,127.2131561,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면403",1,,충청남도 계룡시 엄사면 광석리 358-8,36.2704816,127.2197976,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면400",1,,충청남도 계룡시 엄사면 광석리 358-8,36.2704080000,127.2197976,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면029",1,,충청남도 계룡시 두마면 두계리 61-19,36.2706169,127.2679937,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마초삼가-2",1,,충청남도 계룡시 두마면 두계리 61-38,36.2706310000,127.2692590000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동066",1,,충청남도 계룡시 금암동  57-1,36.2707477,127.2589220000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면507",1,,충청남도 계룡시 엄사면 도곡리 177-1,36.2704741,127.2121390000,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마초삼가-4",1,,충청남도 계룡시 두마면 두계리 61-39,36.2707010000,127.2691150000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마초삼가-1",1,,충청남도 계룡시 두마면 두계리 169-3,36.2707640000,127.2693880000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면032",1,,충청남도 계룡시 두마면 두계리 136-106,36.2708150000,127.2678508,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면028",1,,충청남도 계룡시 두마면 두계리 136-20,36.2708530000,127.2674190234,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마초삼가-3",1,,충청남도 계룡시 두마면 두계리 169,36.2708590000,127.2692150000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면031",1,,충청남도 계룡시 두마면 두계리 136-106,36.2708910000,127.2678508,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면394",1,,충청남도 계룡시 엄사면 광석리 322-1,36.2708990000,127.2197980000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면506",1,,충청남도 계룡시 엄사면 도곡리 307,36.2704137,127.2119073,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면030",1,,충청남도 계룡시 두마면 두계리 136-106,36.2708972,127.2678508,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면565",1,,충청남도 계룡시 엄사면 광석리 232,36.2710490000,127.2280430000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면419",1,,충청남도 계룡시 엄사면 광석리 409,36.2711740000,127.2271990000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면349",1,,충청남도 계룡시 엄사면 유동리 409-15,36.2713050000,127.2348110000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면390",1,,충청남도 계룡시 엄사면 광석리 266-6,36.2713940000,127.2243740000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면392",1,,충청남도 계룡시 엄사면 광석리 322-1,36.2714290000,127.2215220000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면351",1,,충청남도 계룡시 엄사면 유동리 106-1,36.2712137,127.2364770000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면503",1,,충청남도 계룡시 엄사면 도곡리 산47-1,36.2714390000,127.2106550000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면348",1,,충청남도 계룡시 엄사면 유동리 101-4,36.2715239,127.2360635,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면504",1,,충청남도 계룡시 엄사면 도곡리 산47-1,36.2715820000,127.2109590000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면395",1,,충청남도 계룡시 엄사면 광석리 322-4,36.2712681,127.2196106,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면027",1,,충청남도 계룡시 두마면 두계리 136-80,36.2717827,127.2660139,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면391",1,,충청남도 계룡시 엄사면 광석리 263,36.2707081,127.2249684,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면354",1,,충청남도 계룡시 엄사면 유동리 115-3,36.2719650259,127.2371736042,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면026",1,,충청남도 계룡시 두마면 두계리 136-75,36.2715873,127.2656073,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면393",1,,충청남도 계룡시 엄사면 광석리 322-4,36.2712681,127.2196106,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동052",1,,충청남도 계룡시 금암동  168-9,36.2718216,127.2490571,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동053",1,,충청남도 계룡시 금암동  173-5,36.2719690000,127.2487568616,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동051",1,,충청남도 계룡시 금암동  168-7,36.2720110000,127.2492668,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면353",1,,충청남도 계룡시 엄사면 유동리 113-2,36.2720330000,127.2369440000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면505",1,,충청남도 계룡시 엄사면 도곡리 275-5,36.2718157,127.2083094,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동068",1,,충청남도 계룡시 금암동  34-1,36.2719005,127.2596899,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면355",1,,충청남도 계룡시 엄사면 유동리 115-3,36.2719650259,127.2371736042,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면352",1,,충청남도 계룡시 엄사면 유동리 112-6,36.2722309,127.2366944,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동067",1,,충청남도 계룡시 금암동  34-5,36.2719983,127.2594741,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면022",1,,충청남도 계룡시 두마면 두계리 129-1,36.2721029,127.2629880,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동054",1,,충청남도 계룡시 금암동  174-3,36.2720163,127.2481971,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면285",1,,충청남도 계룡시 두마면 두계리 136-127,36.2721710000,127.2627590000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동055",1,,충청남도 계룡시 금암동  174-3,36.2720163,127.2481971,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면389",1,,충청남도 계룡시 엄사면 광석리 272-3,36.2722550000,127.2244620000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면021",1,,충청남도 계룡시 두마면 두계리 148-1,36.2721438110,127.2620840000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면284",1,,충청남도 계룡시 두마면 두계리 136-127,36.2723250000,127.2624430000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면291",1,,충청남도 계룡시 두마면 두계리 136-127,36.2723670000,127.2626570000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면286",1,,충청남도 계룡시 두마면 두계리 136-127,36.2723870000,127.2629080000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동069",1,,충청남도 계룡시 금암동  33-3,36.2723979,127.2601148,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동072",1,,충청남도 계룡시 금암동  60-2,36.2724420000,127.2581130,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동050",1,,충청남도 계룡시 금암동  168-2,36.2724440000,127.2497423,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면356",1,,충청남도 계룡시 엄사면 유동리 112-4,36.2723657,127.2369660000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면015",1,,충청남도 계룡시 두마면 두계리 136-179,36.2725110000,127.2675110000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면290",1,,충청남도 계룡시 두마면 두계리 136-127,36.2725270000,127.2627110000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면283",1,,충청남도 계룡시 두마면 두계리 136-127,36.2725550000,127.2624880000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면396",1,,충청남도 계룡시 엄사면 광석리 312-1,36.2726020000,127.2190873,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면287",1,,충청남도 계룡시 두마면 두계리 136-127,36.2726080000,127.2629970000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"태양광- 금암동1",1,,충청남도 계룡시 금암동  186-2,36.2726750000,127.2481930000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동057",1,,충청남도 계룡시 금암동  181-2,36.2725784,127.2455750,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면289",1,,충청남도 계룡시 두마면 두계리 136-127,36.2727070000,127.2627610000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면282",1,,충청남도 계룡시 두마면 두계리 136-127,36.2727350000,127.2625280000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동070",1,,충청남도 계룡시 금암동  29-3,36.2728532,127.2588550000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면023",1,,충청남도 계룡시 두마면 두계리 136-26,36.2730996,127.2637021,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면350",1,,충청남도 계룡시 엄사면 유동리 295-1,36.2730400,127.2342546,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"태양광- 금암동2",1,,충청남도 계룡시 금암동  186-2,36.2728030000,127.2483520000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면288",1,,충청남도 계룡시 두마면 두계리 136-127,36.2728030000,127.2630820000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면376",1,,충청남도 계룡시 엄사면 도곡리 189-7,36.2727635,127.2137279,2015,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면281",1,,충청남도 계룡시 두마면 두계리 136-127,36.2729040000,127.2626120000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면014",1,,충청남도 계룡시 두마면 두계리 137-22,36.2729480000,127.2669610000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면388",1,,충청남도 계룡시 엄사면 광석리 282-3,36.2729640000,127.2246310000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면025",1,,충청남도 계룡시 두마면 두계리 130-1,36.2730470000,127.2639530000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동056",1,,충청남도 계룡시 금암동  179-3,36.2729870,127.2454943,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"보건소옆 2등용",1,,충청남도 계룡시 금암동  10,36.2742292,127.2488270,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동062",1,,충청남도 계룡시 금암동  186-2,36.2732080000,127.2468530000,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동058",1,,충청남도 계룡시 금암동  488,36.2732230000,127.2446250000,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면013",1,,충청남도 계룡시 두마면 두계리 154-1,36.2733320000,127.2664720000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면377",1,,충청남도 계룡시 엄사면 도곡리 189-1,36.2733520000,127.2133750000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동061",1,,충청남도 계룡시 금암동  186-2,36.2733550000,127.2464420000,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면397",1,,충청남도 계룡시 엄사면 광석리 306,36.2733580000,127.2183765,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동063",1,,충청남도 계룡시 금암동  406-6,36.2741644,127.2431256,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동059",1,,충청남도 계룡시 금암동  486,36.2734680000,127.2452290000,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동060",1,,충청남도 계룡시 금암동  186-2,36.2734940000,127.2458250000,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면012",1,,충청남도 계룡시 두마면 두계리 154-1,36.2735850000,127.2661840000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면020",1,,충청남도 계룡시 두마면 두계리 147-6,36.2737062,127.2622472,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면011",1,,충청남도 계룡시 두마면 두계리 154-1,36.2737480000,127.2659140000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면018",1,,충청남도 계룡시 두마면 두계리 147-6,36.2737930000,127.2622472,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면580",1,,충청남도 계룡시 엄사면 도곡리 183-4,36.2738840000,127.2136030000,2017,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면019",1,,충청남도 계룡시 두마면 두계리 147-4,36.2739240000,127.2623294,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면305",1,,충청남도 계룡시 엄사면 유동리 88-4,36.2740987,127.2354864,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면387",1,,충청남도 계룡시 엄사면 광석리 408-1,36.2739660000,127.2247990000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면009",1,,충청남도 계룡시 두마면 두계리 138,36.2740920000,127.2649830000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면375",1,,충청남도 계룡시 엄사면 도곡리 189-1,36.2741070000,127.2125990000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면008",1,,충청남도 계룡시 두마면 두계리 138,36.2742430000,127.2644590000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면260",1,,충청남도 계룡시 엄사면 유동리 328-4,36.2754262,127.2291569,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면257",1,,충청남도 계룡시 엄사면 광석리 409,36.2743560000,127.2260370000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면258",1,,충청남도 계룡시 엄사면 광석리 409,36.2743570000,127.2266780000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면007",1,,충청남도 계룡시 두마면 두계리 140-2,36.2747545,127.2625702,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면360",1,,충청남도 계룡시 엄사면 유동리 60-3,36.2745841,127.2374028,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면256",1,,충청남도 계룡시 엄사면 향한리 165-2,36.2745360000,127.2256970000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면261",1,,충청남도 계룡시 엄사면 유동리 328-4,36.2754262,127.2291569,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면359",1,,충청남도 계룡시 엄사면 유동리 54-4,36.2746772,127.2370290000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면259",1,,충청남도 계룡시 엄사면 유동리 328-4,36.2754262,127.2291569,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면284",1,,충청남도 계룡시 엄사면 유동리 300-1,36.2745450,127.2342421,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면274- 번호미상",1,,충청남도 계룡시 엄사면 유동리 산 46-1,36.2746610000,127.2309790000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면304",1,,충청남도 계룡시 엄사면 유동리 82,36.2751171,127.2357970000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면386",1,,충청남도 계룡시 엄사면 향한리 611-1,36.2747330000,127.2246450000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면006",1,,충청남도 계룡시 두마면 두계리 140-2,36.2747480000,127.2625702,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면357",1,,충청남도 계룡시 엄사면 유동리 75-2,36.2747770000,127.2364490000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면273",1,,충청남도 계룡시 엄사면 유동리 309-5,36.2748890000,127.2317420,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면385",1,,충청남도 계룡시 엄사면 향한리 611-1,36.2749820000,127.2244580000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면303",1,,충청남도 계룡시 엄사면 유동리 82,36.2751171,127.2357647,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면361",1,,충청남도 계룡시 엄사면 유동리 59,36.2748162,127.2380394,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면262",1,,충청남도 계룡시 엄사면 유동리 328-4,36.2754262,127.2291569,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면358",1,,충청남도 계룡시 엄사면 유동리 54-1,36.2750128,127.2372149,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면255",1,,충청남도 계룡시 엄사면 향한리 165-2,36.2751150000,127.2249230000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면590",1,,충청남도 계룡시 엄사면 도곡리 493,36.2751370000,127.2136850000,2017,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면374",1,,충청남도 계룡시 엄사면 도곡리 247-2,36.2755760,127.2112199,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면280",1,,충청남도 계룡시 엄사면 유동리 309-5,36.2748002,127.2317880000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면283",1,,충청남도 계룡시 엄사면 유동리 304-4,36.2749960,127.2338827,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면276",1,,충청남도 계룡시 엄사면 유동리 324-6,36.2749826,127.2296740000,2017,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면302",1,,충청남도 계룡시 엄사면 유동리 82,36.2751171,127.2357647,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면281",1,,충청남도 계룡시 엄사면 유동리 301,36.2751147,127.2332771,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면272",1,,충청남도 계룡시 엄사면 유동리 309-5,36.2748002,127.2317420,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면004",1,,충청남도 계룡시 두마면 두계리 140-2,36.2747545,127.2625702,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면001",1,,충청남도 계룡시 두마면 두계리 141,36.2751718,127.2611126,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면002",1,,충청남도 계룡시 두마면 두계리 141,36.2751718,127.2611126,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면003",1,,충청남도 계룡시 두마면 두계리 141-1,36.2754350000,127.2610540000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면254",1,,충청남도 계룡시 엄사면 향한리 611-1,36.2755730000,127.2245470000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면362",1,,충청남도 계룡시 엄사면 유동리 43-2,36.2754621,127.2385651,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동091",1,,충청남도 계룡시 금암동  406-1,36.2752790,127.2423657,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면277",1,,충청남도 계룡시 엄사면 유동리 330,36.2752441,127.2299902,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동085",1,,충청남도 계룡시 금암동  20-2,36.2749595715,127.258533823,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면371",1,,충청남도 계룡시 엄사면 도곡리 249,36.2758207,127.2115880000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면271",1,,충청남도 계룡시 엄사면 유동리 317-3,36.2756910000,127.2302025,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동086",1,,충청남도 계룡시 금암동  20-2,36.2749595715,127.258533823,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면278",1,,충청남도 계룡시 엄사면 유동리 331-1,36.2757606,127.2293610000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면363",1,,충청남도 계룡시 엄사면 유동리 43-2,36.2754621,127.2385651,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면263",1,,충청남도 계룡시 엄사면 유동리 388,36.2759250000,127.2288730000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면270",1,,충청남도 계룡시 엄사면 유동리 317-3,36.2756087,127.2302025,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"금암동087",1,,충청남도 계룡시 금암동  20-2,36.2749595715,127.258533823,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면372",1,,충청남도 계룡시 엄사면 도곡리 233,36.2760950,127.2110633,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
